Product_Type,Brand,Build_Quality,User_Lifespan,Usage_Pattern,Expiry_Years,Condition,Original_Price,Used_Duration,Current_Price
DSLR Camera,Nikon,1,5.0,Heavy,4.9,5,58406,1,46486.41
Washing Machine,LG,2,10.1,Heavy,10.2,3,44142,5,15752.64
Refrigerator,Godrej,2,14.7,Light,15.1,4,30906,4,19311.13
Refrigerator,Whirlpool,3,9.9,Light,10.5,4,39321,7,11140.95
Gaming Console,Microsoft,2,4.2,Light,4.6000000000000005,2,42818,10,500.0
Washing Machine,Samsung,2,11.5,Heavy,11.6,1,55177,6,10654.87
Refrigerator,Whirlpool,3,13.7,Light,14.299999999999999,1,28526,11,2633.17
Smartwatch,Noise,3,4.3,Heavy,4.6000000000000005,4,49342,5,500.0
Tablet,Huawei,4,6.9,Heavy,7.4,4,42221,10,500.0
Gaming Console,Sony,3,5.6,Moderate,6.1,3,58677,5,8041.63
Washing Machine,Bosch,4,10.1,Moderate,10.8,3,58100,6,18075.56
Laptop,HP,5,5.3,Heavy,6.0,4,78876,8,500.0
Smartwatch,Samsung,1,2.4,Moderate,2.5,1,12974,2,726.54
Air Conditioner,Carrier,5,11.3,Heavy,12.0,3,48138,11,2808.05
DSLR Camera,Nikon,4,5.8,Heavy,6.3,3,58444,3,23266.28
Gaming Console,Microsoft,2,5.0,Moderate,5.300000000000001,5,42960,1,34854.34
Laptop,Acer,1,6.1,Heavy,6.0,5,38022,2,25348.0
Gaming Console,Microsoft,1,6.9,Moderate,7.000000000000001,4,66481,11,500.0
Washing Machine,Whirlpool,3,14.1,Light,14.7,2,52040,9,11098.33
Electric Scooter,Bajaj,2,4.2,Heavy,4.300000000000001,3,120283,6,500.0
Refrigerator,Godrej,5,10.2,Moderate,11.1,3,64729,6,20818.25
Microwave,Samsung,1,6.0,Moderate,6.1000000000000005,5,14586,3,7412.56
DSLR Camera,Sony,1,9.7,Moderate,9.799999999999999,1,135271,12,500.0
Washing Machine,IFB,5,13.5,Moderate,14.4,2,54609,6,17520.39
Smartwatch,Amazfit,2,3.8,Heavy,3.9000000000000004,3,22437,8,500.0
Refrigerator,Samsung,3,12.2,Moderate,12.7,2,35960,5,11991.39
Tablet,Huawei,4,6.2,Heavy,6.7,2,18429,5,2150.97
Smartphone,Samsung,4,2.6,Moderate,3.3000000000000003,5,71619,12,500.0
Electric Scooter,Ather,4,4.5,Heavy,5.0,3,107069,8,500.0
Microwave,LG,4,9.0,Heavy,9.5,4,16644,9,744.6
Tablet,Samsung,2,5.2,Moderate,5.500000000000001,4,65152,11,500.0
Microwave,LG,5,8.4,Heavy,9.1,1,14892,8,720.05
Washing Machine,Bosch,1,14.8,Moderate,14.9,2,21200,9,4617.05
Electric Scooter,Ola,1,7.8,Heavy,7.7,1,87696,9,500.0
TV,Sony,3,12.5,Heavy,12.799999999999999,2,79310,7,19765.54
Washing Machine,Bosch,3,10.6,Light,11.2,2,33729,1,16894.62
Laptop,Acer,1,6.3,Light,6.5,2,142387,8,500.0
Microwave,LG,3,5.5,Heavy,5.8,4,5450,3,2236.38
Microwave,Panasonic,1,6.5,Light,6.7,1,25365,8,500.0
Laptop,Dell,3,5.8,Heavy,6.1000000000000005,5,77852,3,39564.13
Laptop,Asus,3,5.8,Light,6.4,2,32752,7,500.0
Microwave,Morphy Richards,2,9.9,Moderate,10.200000000000001,4,11908,11,500.0
Air Conditioner,Voltas,2,9.1,Moderate,9.4,2,27194,10,500.0
Refrigerator,Bosch,2,14.9,Light,15.3,1,73170,6,17790.35
TV,Samsung,2,14.7,Heavy,14.799999999999999,1,183713,12,13902.61
Refrigerator,Whirlpool,4,13.5,Moderate,14.200000000000001,2,39501,3,17135.65
Laptop,Apple,3,3.7,Heavy,4.000000000000001,3,69752,12,500.0
Smartphone,Apple,4,4.9,Heavy,5.4,3,50247,2,20247.68
TV,LG,5,14.3,Moderate,15.200000000000001,2,191776,7,56901.96
Tablet,Apple,1,5.8,Light,6.0,4,31720,7,500.0
Smartphone,Apple,4,4.7,Light,5.5,3,95765,1,50146.04
Smartwatch,Noise,4,3.1,Heavy,3.6000000000000005,5,26685,1,19272.5
Refrigerator,Samsung,2,11.2,Heavy,11.299999999999999,1,65161,4,16838.06
Gaming Console,Sony,4,6.0,Light,6.8,2,67849,8,500.0
Air Conditioner,Voltas,3,14.0,Moderate,14.5,2,27098,4,10792.48
Electric Scooter,Bajaj,5,6.6,Heavy,7.3,4,65756,12,500.0
Refrigerator,Samsung,1,13.6,Heavy,13.499999999999998,5,59853,10,15517.44
TV,LG,4,13.4,Heavy,13.9,1,27444,11,2290.29
Smartphone,Apple,3,3.7,Light,4.300000000000001,3,53091,11,500.0
Laptop,Apple,2,5.5,Moderate,5.800000000000001,3,149888,12,500.0
Microwave,LG,2,5.7,Light,6.1000000000000005,1,7734,1,2586.45
Washing Machine,Bosch,4,13.9,Light,14.700000000000001,3,27936,1,18224.91
Tablet,Apple,2,3.6,Heavy,3.7,4,23114,3,3585.79
Gaming Console,Sony,2,4.0,Moderate,4.300000000000001,5,73744,7,500.0
Washing Machine,IFB,4,14.6,Moderate,15.3,1,38650,8,7376.34
Smartphone,Xiaomi,5,4.0,Light,5.0,2,31236,9,500.0
Washing Machine,LG,2,9.6,Heavy,9.7,2,26068,1,12859.32
Laptop,Asus,4,4.5,Heavy,5.0,1,109109,2,26186.16
Microwave,IFB,2,5.6,Moderate,5.9,1,28286,12,500.0
Air Conditioner,Blue Star,2,10.7,Heavy,10.799999999999999,2,30251,11,500.0
Electric Scooter,Hero,5,4.4,Heavy,5.1000000000000005,4,148947,1,101780.45
Electric Scooter,Hero,4,6.8,Moderate,7.5,4,95234,2,59362.53
TV,TCL,2,12.7,Moderate,13.0,3,60574,6,22831.74
TV,LG,1,9.7,Moderate,9.799999999999999,3,165903,7,33180.6
Refrigerator,Samsung,1,12.2,Moderate,12.299999999999999,4,38766,4,22235.3
Tablet,Samsung,1,6.7,Moderate,6.800000000000001,3,33344,12,500.0
Electric Scooter,TVS,4,4.7,Light,5.5,5,136041,1,111306.27
Electric Scooter,TVS,4,4.8,Moderate,5.5,2,143222,7,500.0
Smartphone,Xiaomi,1,5.0,Moderate,5.1000000000000005,3,35775,8,500.0
Tablet,Samsung,4,6.9,Heavy,7.4,4,49713,1,35255.92
Air Conditioner,Blue Star,1,12.7,Moderate,12.799999999999999,3,30404,10,4655.61
Laptop,HP,1,4.0,Moderate,4.1000000000000005,1,101053,9,500.0
Air Conditioner,Carrier,1,12.4,Heavy,12.299999999999999,2,29682,12,500.0
Tablet,Lenovo,2,5.7,Light,6.1000000000000005,4,71251,10,500.0
Microwave,LG,2,8.7,Light,9.1,4,27791,9,500.0
Electric Scooter,Bajaj,5,6.1,Light,7.1,2,117960,12,500.0
Laptop,Acer,1,6.1,Moderate,6.2,2,90183,9,500.0
Smartphone,Vivo,3,4.1,Light,4.699999999999999,3,17078,10,500.0
Gaming Console,Microsoft,5,6.0,Light,7.0,3,45970,8,500.0
Washing Machine,LG,1,11.1,Moderate,11.2,1,24029,9,1887.99
DSLR Camera,Canon,3,8.8,Moderate,9.3,3,153486,11,500.0
Smartwatch,Apple,5,4.2,Light,5.2,4,33098,1,21921.06
Air Conditioner,Daikin,2,9.7,Moderate,10.0,2,37660,1,18641.7
DSLR Camera,Nikon,3,6.3,Light,6.9,2,152516,2,69317.42
Air Conditioner,LG,2,12.8,Moderate,13.100000000000001,5,45060,5,27861.53
DSLR Camera,Nikon,3,6.6,Heavy,6.8999999999999995,3,56765,3,24384.27
Electric Scooter,Hero,4,6.6,Light,7.3999999999999995,4,122174,11,500.0
Tablet,Lenovo,1,3.9,Moderate,3.9999999999999996,3,57860,6,500.0
Air Conditioner,Voltas,2,8.5,Heavy,8.6,1,52033,8,1452.08
DSLR Camera,Sony,3,9.0,Moderate,9.5,4,75047,5,31282.75
Gaming Console,Sony,2,6.8,Moderate,7.1000000000000005,1,33081,12,500.0
Tablet,Samsung,5,6.1,Moderate,7.0,1,29640,7,500.0
Tablet,Huawei,2,6.5,Heavy,6.6000000000000005,4,30928,10,500.0
DSLR Camera,Nikon,2,6.8,Moderate,7.1000000000000005,4,140051,9,500.0
Electric Scooter,Ola,3,5.4,Moderate,5.9,3,155552,1,90431.08
TV,LG,5,8.7,Moderate,9.6,2,89708,11,500.0
Smartphone,Realme,5,2.3,Light,3.3,3,32770,5,500.0
Gaming Console,Nintendo,2,4.0,Light,4.4,2,51998,8,500.0
Smartwatch,Boat,1,2.2,Light,2.4000000000000004,2,47107,7,500.0
Refrigerator,LG,3,9.0,Moderate,9.5,3,67679,9,2493.44
Gaming Console,Microsoft,2,4.1,Heavy,4.2,5,53137,2,27833.67
Electric Scooter,Hero,2,6.8,Moderate,7.1000000000000005,3,153201,10,500.0
Washing Machine,Whirlpool,1,11.7,Heavy,11.599999999999998,5,35455,4,23229.14
Air Conditioner,Daikin,1,11.0,Light,11.2,4,47629,11,722.94
TV,OnePlus,2,14.9,Heavy,15.0,5,181040,9,72416.0
Smartwatch,Noise,3,4.8,Heavy,5.1000000000000005,3,33533,4,4628.87
Smartwatch,Apple,4,2.6,Moderate,3.3000000000000003,4,4709,6,500.0
Smartwatch,Apple,2,2.8,Heavy,2.9,1,16419,1,3012.04
TV,LG,4,9.2,Moderate,9.9,3,46730,4,19494.43
Air Conditioner,Voltas,2,13.4,Moderate,13.700000000000001,2,55798,6,17248.51
Microwave,IFB,5,5.6,Heavy,6.3,5,9232,1,7766.6
Gaming Console,Microsoft,3,6.9,Heavy,7.2,5,65307,2,47166.17
Gaming Console,Microsoft,3,3.8,Heavy,4.1000000000000005,5,39376,6,500.0
Electric Scooter,Bajaj,4,6.7,Heavy,7.2,5,148524,11,500.0
Smartphone,OnePlus,3,4.4,Light,5.0,2,41216,6,500.0
Smartphone,Samsung,2,2.9,Light,3.3,1,71746,6,500.0
Smartphone,Samsung,1,2.1,Light,2.3000000000000003,4,41986,8,500.0
Refrigerator,Samsung,4,9.5,Moderate,10.200000000000001,2,22799,5,6392.66
Air Conditioner,Voltas,3,13.4,Heavy,13.7,5,57360,8,23865.11
DSLR Camera,Canon,4,8.5,Moderate,9.200000000000001,3,80684,4,34659.04
Tablet,Samsung,3,3.6,Heavy,3.9000000000000004,4,66470,1,40529.66
Smartphone,Realme,1,4.3,Moderate,4.4,5,63960,11,500.0
Smartwatch,Amazfit,4,3.0,Moderate,3.6999999999999997,3,42402,10,500.0
Tablet,Lenovo,5,5.5,Moderate,6.4,3,45720,5,6400.8
Smartphone,Realme,3,3.9,Light,4.5,5,70518,8,500.0
Air Conditioner,Carrier,4,13.2,Heavy,13.7,3,46865,6,18438.13
Smartwatch,Apple,5,2.4,Light,3.4,3,35381,8,500.0
TV,Sony,5,14.0,Moderate,14.9,4,52812,4,32839.14
Smartphone,Xiaomi,4,4.7,Heavy,5.2,4,93940,8,500.0
Refrigerator,LG,2,14.6,Heavy,14.7,1,71213,11,7169.74
Smartwatch,Boat,4,3.3,Heavy,3.8,3,21047,9,500.0
TV,Sony,5,8.0,Moderate,8.9,2,194609,11,500.0
Electric Scooter,Hero,2,5.3,Heavy,5.4,2,138834,10,500.0
Gaming Console,Sony,2,6.3,Heavy,6.4,4,60894,4,20095.02
Gaming Console,Nintendo,2,6.1,Heavy,6.2,5,75603,12,500.0
Smartphone,Realme,5,3.2,Light,4.2,2,71957,11,500.0
Refrigerator,Godrej,5,10.6,Heavy,11.299999999999999,2,24205,5,7422.15
DSLR Camera,Sony,5,6.3,Heavy,7.0,5,106929,8,500.0
Gaming Console,Sony,2,4.3,Heavy,4.4,4,76451,4,6116.08
TV,Sony,1,10.8,Heavy,10.7,3,21451,12,500.0
Microwave,Samsung,3,6.5,Light,7.1,3,14176,2,7127.93
Microwave,Panasonic,2,9.7,Heavy,9.799999999999999,2,15605,5,4203.8
DSLR Camera,Canon,2,6.0,Light,6.4,4,197052,12,500.0
Refrigerator,Samsung,2,10.5,Moderate,10.8,3,40600,3,20525.56
Smartwatch,Samsung,4,3.7,Heavy,4.2,3,26469,4,806.67
Laptop,Asus,4,5.9,Light,6.7,3,31540,8,500.0
Electric Scooter,Ather,5,6.5,Light,7.5,3,61157,3,25685.94
Electric Scooter,Bajaj,5,4.2,Heavy,4.9,5,154051,12,500.0
Air Conditioner,Carrier,5,14.6,Light,15.6,5,30469,7,16797.01
Microwave,IFB,1,7.3,Light,7.5,3,24154,9,500.0
Laptop,HP,3,5.9,Moderate,6.4,5,58401,10,500.0
Smartwatch,Boat,5,3.5,Moderate,4.4,5,4020,8,500.0
Air Conditioner,Blue Star,3,14.6,Light,15.2,4,53371,11,12535.16
Microwave,LG,2,8.6,Heavy,8.7,2,8679,3,3127.43
Laptop,Lenovo,2,5.9,Moderate,6.200000000000001,1,143402,6,1850.35
Air Conditioner,Carrier,5,13.2,Heavy,13.899999999999999,2,30302,10,4676.1
Washing Machine,Bosch,3,9.9,Moderate,10.4,3,48270,8,7797.46
Refrigerator,Samsung,2,12.4,Heavy,12.5,3,35767,4,17025.09
TV,OnePlus,4,13.4,Moderate,14.100000000000001,5,34786,7,17516.35
TV,Sony,3,13.7,Light,14.299999999999999,1,57785,6,13415.82
Gaming Console,Nintendo,5,4.7,Heavy,5.4,4,57220,5,3729.9
TV,Samsung,2,11.7,Heavy,11.799999999999999,4,161254,12,500.0
Electric Scooter,TVS,3,4.2,Light,4.800000000000001,1,82593,1,26154.45
DSLR Camera,Sony,2,8.6,Moderate,8.9,5,50163,4,27617.83
Tablet,Apple,4,4.4,Heavy,4.9,5,60678,10,500.0
Smartwatch,Boat,5,3.5,Heavy,4.2,3,26396,12,500.0
DSLR Camera,Canon,1,8.7,Light,8.899999999999999,5,108093,12,500.0
Microwave,Samsung,4,5.9,Heavy,6.4,5,15873,2,10912.69
Microwave,Morphy Richards,3,5.5,Light,6.1,3,7059,11,500.0
Air Conditioner,Blue Star,2,12.7,Light,13.1,1,38829,3,11974.75
DSLR Camera,Canon,1,6.2,Moderate,6.300000000000001,4,75386,8,500.0
DSLR Camera,Fujifilm,1,7.0,Moderate,7.1000000000000005,3,118215,1,77189.4
Washing Machine,Whirlpool,3,14.8,Light,15.4,4,24610,8,10051.75
Washing Machine,LG,3,8.1,Moderate,8.6,4,39372,6,10117.69
Gaming Console,Nintendo,4,5.9,Moderate,6.6000000000000005,5,43685,7,500.0
Electric Scooter,Ola,3,7.9,Heavy,8.2,4,122145,5,40516.39
Smartwatch,Boat,2,2.5,Moderate,2.8,4,28748,6,500.0
Tablet,Lenovo,1,4.6,Moderate,4.7,1,79446,1,17511.93
Microwave,Morphy Richards,1,6.4,Moderate,6.500000000000001,5,14077,11,500.0
Microwave,LG,3,5.7,Heavy,6.000000000000001,2,22375,10,500.0
Tablet,Huawei,1,5.7,Light,5.9,4,63523,11,500.0
Air Conditioner,Carrier,3,14.6,Heavy,14.899999999999999,1,35807,11,3748.92
TV,Sony,4,11.4,Moderate,12.100000000000001,4,154698,2,109758.87
Laptop,Dell,2,6.3,Heavy,6.4,2,60616,4,12502.05
Gaming Console,Nintendo,2,6.2,Moderate,6.500000000000001,2,65251,8,500.0
Air Conditioner,Blue Star,1,12.9,Heavy,12.799999999999999,2,34035,2,15794.37
Smartwatch,Noise,4,4.1,Heavy,4.6,2,20930,1,7534.8
TV,OnePlus,2,14.7,Heavy,14.799999999999999,5,74271,7,39142.82
Air Conditioner,Blue Star,2,10.4,Moderate,10.700000000000001,2,31164,1,15538.31
DSLR Camera,Canon,2,7.0,Light,7.4,5,174791,11,500.0
Tablet,Lenovo,2,3.7,Moderate,4.000000000000001,5,63355,4,500.0
Microwave,IFB,3,8.4,Light,9.0,5,27920,1,24817.78
Microwave,IFB,3,6.8,Moderate,7.300000000000001,3,29907,1,18067.11
Laptop,Dell,5,4.2,Light,5.2,3,117541,6,500.0
Refrigerator,Godrej,2,14.8,Heavy,14.9,5,34229,9,13553.77
Smartphone,Samsung,5,2.9,Heavy,3.6,2,28250,5,500.0
Smartwatch,Amazfit,2,3.1,Moderate,3.4,2,46306,1,15035.83
Smartwatch,Amazfit,3,4.6,Light,5.199999999999999,1,49955,4,3227.86
Gaming Console,Sony,2,4.5,Moderate,4.800000000000001,4,72348,3,23874.84
Smartphone,Vivo,5,2.7,Light,3.7,3,47149,12,500.0
Air Conditioner,LG,3,11.3,Heavy,11.6,4,52134,6,21392.92
Refrigerator,LG,4,8.8,Heavy,9.3,4,37661,8,4474.77
Tablet,Samsung,4,6.9,Light,7.7,2,76061,8,500.0
Refrigerator,LG,5,14.5,Light,15.5,1,23668,8,4580.9
Refrigerator,Bosch,5,13.5,Heavy,14.2,4,46116,10,11593.95
Laptop,Apple,1,7.0,Light,7.2,3,131079,1,79011.51
Smartphone,Apple,2,2.3,Moderate,2.5999999999999996,2,13138,11,500.0
DSLR Camera,Canon,4,7.1,Moderate,7.8,5,171484,11,500.0
Smartwatch,Samsung,2,2.7,Moderate,3.0,5,19057,8,500.0
Air Conditioner,Carrier,3,13.8,Light,14.4,4,44043,7,19238.23
TV,Sony,5,8.6,Light,9.6,1,102466,1,36716.98
Air Conditioner,Blue Star,4,11.1,Moderate,11.8,3,43538,10,4648.97
DSLR Camera,Sony,3,7.2,Moderate,7.700000000000001,3,171867,8,500.0
Electric Scooter,Bajaj,2,5.6,Light,6.0,2,121618,11,500.0
TV,TCL,5,11.6,Light,12.6,2,157698,12,4130.19
Microwave,Panasonic,4,8.7,Moderate,9.4,1,11993,5,2245.5
Smartphone,Vivo,5,4.3,Moderate,5.2,1,67115,10,500.0
Electric Scooter,Bajaj,3,7.9,Light,8.5,3,66593,9,500.0
Electric Scooter,Hero,4,7.6,Moderate,8.3,4,119069,3,64627.21
Washing Machine,Whirlpool,4,9.7,Moderate,10.4,4,43170,10,1411.33
Tablet,Apple,1,5.8,Heavy,5.7,1,35809,11,500.0
Refrigerator,Samsung,1,12.6,Light,12.799999999999999,4,76404,3,49722.29
Tablet,Samsung,2,6.4,Moderate,6.700000000000001,4,12928,9,500.0
TV,LG,1,12.6,Heavy,12.499999999999998,1,129063,5,30975.12
Tablet,Huawei,2,3.7,Light,4.1000000000000005,1,14535,6,500.0
Washing Machine,Whirlpool,3,13.6,Heavy,13.899999999999999,4,54486,1,42981.22
Refrigerator,Bosch,2,9.7,Heavy,9.799999999999999,1,30866,1,11086.56
Refrigerator,LG,1,9.0,Heavy,8.899999999999999,2,32345,7,3797.81
Tablet,Samsung,2,4.5,Moderate,4.800000000000001,1,37344,7,500.0
Smartwatch,Boat,4,2.5,Heavy,3.0,3,34087,9,500.0
Smartphone,Realme,5,2.0,Light,3.0,4,17853,7,500.0
Air Conditioner,Voltas,3,11.3,Heavy,11.6,2,48720,10,3696.0
Microwave,Morphy Richards,3,5.2,Light,5.800000000000001,4,7237,2,4030.26
Smartphone,Xiaomi,5,4.0,Moderate,4.9,5,55618,11,500.0
Laptop,Dell,4,6.6,Light,7.3999999999999995,3,44715,8,500.0
Laptop,Dell,5,5.2,Heavy,5.9,3,71857,7,500.0
Smartwatch,Boat,2,2.6,Light,3.0,4,30410,12,500.0
Tablet,Lenovo,5,6.0,Moderate,6.9,4,37130,4,12796.4
Air Conditioner,Voltas,3,12.7,Heavy,12.999999999999998,3,32101,4,15556.64
Tablet,Huawei,3,5.6,Light,6.199999999999999,3,79219,2,34345.27
DSLR Camera,Fujifilm,2,9.3,Light,9.700000000000001,1,79919,1,37273.56
Refrigerator,Whirlpool,4,12.7,Heavy,13.2,5,76242,10,18482.91
Smartphone,OnePlus,3,4.0,Light,4.6,2,92042,5,500.0
Smartphone,Realme,4,4.3,Heavy,4.8,5,64046,7,500.0
TV,Samsung,5,8.9,Moderate,9.8,2,19742,4,6426.22
Smartwatch,Noise,2,3.4,Light,3.8,1,38289,2,5078.33
Electric Scooter,Ola,4,7.8,Moderate,8.5,4,78101,10,500.0
Smartwatch,Noise,4,3.3,Moderate,3.9999999999999996,5,10609,6,500.0
Electric Scooter,TVS,3,5.0,Heavy,5.3,2,107941,8,500.0
Electric Scooter,Ola,3,5.4,Light,6.0,4,63271,1,44816.96
Smartphone,OnePlus,3,3.5,Light,4.1,5,104357,11,500.0
Laptop,Acer,4,6.6,Moderate,7.3,5,67929,5,21402.29
Washing Machine,Whirlpool,1,10.5,Moderate,10.6,2,46455,6,11087.84
Smartwatch,Noise,1,3.0,Moderate,3.1,4,49844,6,500.0
Laptop,Dell,1,3.9,Heavy,3.8,4,114114,11,500.0
Electric Scooter,Ola,1,7.9,Light,8.1,2,137652,5,28974.9
Smartphone,Vivo,5,5.0,Moderate,5.9,3,24000,12,500.0
Microwave,Morphy Richards,4,9.1,Moderate,9.8,3,22908,3,11126.74
Laptop,Asus,1,5.6,Heavy,5.5,5,110289,6,500.0
Tablet,Samsung,3,6.0,Light,6.6,3,14264,5,2213.08
Tablet,Samsung,2,5.3,Heavy,5.4,2,47926,6,500.0
Smartphone,Apple,2,3.8,Moderate,4.1000000000000005,1,29726,6,500.0
DSLR Camera,Canon,3,6.9,Light,7.5,5,82631,5,27543.67
DSLR Camera,Fujifilm,1,9.9,Heavy,9.799999999999999,3,115622,12,500.0
Gaming Console,Microsoft,1,3.8,Moderate,3.9,5,73909,10,500.0
DSLR Camera,Nikon,3,7.1,Light,7.699999999999999,5,76799,3,46877.31
Gaming Console,Microsoft,2,4.2,Light,4.6000000000000005,5,47731,7,500.0
Refrigerator,Whirlpool,4,12.2,Heavy,12.7,4,77912,11,8864.79
Electric Scooter,Ola,4,6.4,Heavy,6.9,2,74221,7,500.0
Tablet,Lenovo,1,3.9,Moderate,3.9999999999999996,4,64515,3,13225.57
Gaming Console,Nintendo,2,5.5,Heavy,5.6000000000000005,3,72991,3,25755.4
Laptop,Lenovo,4,4.4,Moderate,5.1000000000000005,2,49070,5,529.19
Air Conditioner,Voltas,3,9.6,Moderate,10.1,3,32668,5,11547.01
Smartwatch,Samsung,5,2.4,Heavy,3.1,2,19497,12,500.0
Washing Machine,Bosch,5,8.3,Light,9.3,3,55493,12,500.0
Tablet,Apple,1,5.2,Light,5.4,3,57964,11,500.0
Smartwatch,Amazfit,1,2.4,Heavy,2.3000000000000003,5,41308,2,5388.0
Smartwatch,Amazfit,4,2.8,Light,3.5999999999999996,3,16589,5,500.0
Air Conditioner,Voltas,3,12.1,Heavy,12.399999999999999,4,30265,4,17426.78
Tablet,Huawei,5,6.7,Light,7.7,4,26217,11,500.0
Refrigerator,Samsung,4,10.8,Light,11.600000000000001,2,42473,12,500.0
Washing Machine,LG,4,14.4,Heavy,14.9,4,57356,4,35664.65
Microwave,Samsung,5,8.5,Moderate,9.4,1,24590,3,6696.85
TV,OnePlus,1,11.6,Light,11.799999999999999,4,63720,12,500.0
Tablet,Lenovo,3,4.4,Heavy,4.7,4,50843,6,500.0
Air Conditioner,Daikin,3,8.8,Light,9.4,4,28771,12,500.0
Smartphone,Xiaomi,4,4.9,Heavy,5.4,4,23894,5,1451.34
Washing Machine,Samsung,4,12.5,Heavy,13.0,1,58113,10,5364.28
Smartwatch,Apple,3,4.4,Heavy,4.7,4,12513,8,500.0
Electric Scooter,Hero,1,4.8,Heavy,4.7,5,104135,3,37665.85
Electric Scooter,Ather,5,4.4,Heavy,5.1000000000000005,2,148672,3,33669.84
Smartphone,Vivo,2,3.0,Heavy,3.1,4,44707,8,500.0
Electric Scooter,Ola,3,5.9,Heavy,6.2,1,62767,12,500.0
Microwave,Samsung,3,8.6,Moderate,9.1,3,29719,6,7086.84
Washing Machine,Whirlpool,2,13.2,Heavy,13.299999999999999,5,46446,6,25492.92
Air Conditioner,Daikin,2,8.2,Heavy,8.299999999999999,1,47124,6,5223.38
Washing Machine,LG,3,13.6,Moderate,14.1,5,31592,4,22629.73
Air Conditioner,Voltas,3,13.3,Moderate,13.8,2,39568,3,17031.44
Air Conditioner,Voltas,1,10.1,Moderate,10.2,3,39862,9,3282.75
Gaming Console,Microsoft,4,4.7,Heavy,5.2,5,59845,9,500.0
Tablet,Apple,4,5.0,Heavy,5.5,4,70280,5,5239.05
Tablet,Lenovo,4,3.5,Moderate,4.2,1,41891,8,500.0
TV,Sony,3,14.3,Moderate,14.8,3,36824,1,24035.12
Smartwatch,Samsung,3,4.8,Moderate,5.300000000000001,3,47442,12,500.0
Smartphone,Samsung,5,4.0,Light,5.0,3,40268,10,500.0
Smartphone,Apple,1,2.7,Light,2.9000000000000004,5,114330,5,500.0
Washing Machine,Bosch,3,13.7,Light,14.299999999999999,2,32247,8,7813.7
Refrigerator,Whirlpool,2,11.4,Moderate,11.700000000000001,5,63411,11,3793.82
Smartwatch,Boat,2,4.3,Heavy,4.4,5,37319,7,500.0
Laptop,Acer,2,3.7,Moderate,4.000000000000001,4,33534,12,500.0
Microwave,Samsung,1,7.4,Light,7.6000000000000005,5,29056,12,500.0
Refrigerator,LG,1,10.6,Light,10.799999999999999,4,30390,1,23439.69
DSLR Camera,Fujifilm,1,7.6,Heavy,7.5,2,89803,11,500.0
Washing Machine,IFB,1,8.6,Heavy,8.499999999999998,5,42862,4,22691.65
Laptop,Dell,3,6.8,Light,7.4,4,109790,11,500.0
Tablet,Samsung,4,5.1,Moderate,5.8,5,63669,1,52691.59
DSLR Camera,Fujifilm,3,7.2,Light,7.800000000000001,1,142778,12,500.0
Smartphone,Vivo,1,3.0,Moderate,3.1,1,90428,11,500.0
Smartphone,Realme,3,4.4,Light,5.0,3,86482,6,500.0
Air Conditioner,Carrier,4,14.8,Light,15.600000000000001,3,29842,7,11515.95
Refrigerator,Godrej,1,11.1,Heavy,10.999999999999998,3,68144,9,8672.87
Electric Scooter,TVS,5,4.7,Moderate,5.6000000000000005,2,61628,7,500.0
Air Conditioner,Blue Star,1,8.6,Moderate,8.7,3,36500,10,500.0
Air Conditioner,Voltas,5,8.0,Light,9.0,5,35143,2,27333.44
Washing Machine,Samsung,2,14.9,Moderate,15.200000000000001,4,32803,9,11373.15
TV,TCL,3,10.2,Light,10.799999999999999,1,106249,1,38564.45
Laptop,Apple,2,6.9,Moderate,7.200000000000001,4,53377,3,26466.1
Laptop,Apple,2,5.9,Moderate,6.200000000000001,3,52195,7,500.0
Microwave,Panasonic,5,8.3,Heavy,9.0,3,17297,10,500.0
DSLR Camera,Nikon,3,7.2,Light,7.800000000000001,1,120100,11,500.0
TV,OnePlus,1,11.7,Moderate,11.799999999999999,4,49267,3,31230.27
Tablet,Apple,3,5.0,Moderate,5.5,2,10815,5,500.0
Smartwatch,Samsung,4,2.5,Moderate,3.1999999999999997,4,45984,9,500.0
Air Conditioner,Blue Star,2,11.3,Light,11.700000000000001,3,28876,12,500.0
Gaming Console,Nintendo,5,3.6,Moderate,4.5,1,47332,8,500.0
Refrigerator,Godrej,2,12.0,Heavy,12.1,1,37183,11,1352.11
Electric Scooter,Ola,4,6.7,Light,7.5,5,136168,9,500.0
Gaming Console,Nintendo,5,5.2,Moderate,6.1000000000000005,4,78755,8,500.0
DSLR Camera,Canon,4,6.2,Light,7.0,5,171028,1,146595.43
Washing Machine,Samsung,3,13.9,Heavy,14.2,1,52806,8,9222.46
Smartphone,Apple,3,3.3,Light,3.9,1,101316,6,500.0
DSLR Camera,Canon,5,7.6,Moderate,8.5,5,102643,3,66416.06
TV,Sony,1,9.5,Moderate,9.6,3,115457,12,500.0
DSLR Camera,Nikon,1,5.5,Heavy,5.4,1,44036,11,500.0
Tablet,Samsung,4,5.4,Light,6.2,2,55152,6,818.38
Electric Scooter,TVS,3,7.6,Heavy,7.8999999999999995,1,89095,3,22104.58
TV,LG,1,8.1,Moderate,8.2,4,189880,2,122032.63
Laptop,Lenovo,2,6.0,Light,6.4,3,38096,7,500.0
Tablet,Samsung,1,5.6,Moderate,5.7,4,21145,10,500.0
